object,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree:F,c_charge_degree:M,v_decile_score,age
91,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,0.15886638823199753,0.0,0.7071067811865475,-0.6597250460563985,38
93,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,1.8894245151847455,-0.4735933074256388,0.7071067811865475,0.0,0.9476263737640264,22
96,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,0.15886638823199753,0.7071067811865475,0.0,0.5457885188089201,29
97,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-1.0615629010115046,62
98,-0.12792277383035552,0.5570155543263149,1.8254808954748094,-0.23510237636567338,0.5805061853370884,0.7071067811865475,0.0,-0.25788719110129227,27
99,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-1.0615629010115046,33
100,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-1.0615629010115046,56
101,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,0.5805061853370884,0.7071067811865475,0.0,-1.0615629010115046,45
102,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,0.9476263737640264,22
105,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,-0.6597250460563985,39
107,-0.12792277383035552,0.5570155543263149,-0.1832315464703722,-0.23510237636567338,0.36968628678454296,0.7071067811865475,0.0,-0.25788719110129227,29
108,-0.12792277383035552,0.5570155543263149,-0.1832315464703722,1.8894245151847455,-0.4735933074256388,0.7071067811865475,0.0,-0.25788719110129227,27
111,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.7071067811865475,0.0,-1.0615629010115046,40
113,-0.12792277383035552,-0.4996077428672151,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,-0.25788719110129227,22
114,-0.12792277383035552,1.2614310857886681,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,0.9476263737640264,22
115,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-0.25788719110129227,26
119,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,-1.0615629010115046,32
120,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,-0.6597250460563985,41
122,-0.12792277383035552,1.9658466172510216,-0.1832315464703722,-0.23510237636567338,1.0021459824421792,0.0,0.7071067811865475,2.153139938629345,30
127,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,-0.6597250460563985,50
128,2.0292885925110493,1.9658466172510216,11.869043105200717,1.8894245151847455,2.2670653737574518,0.7071067811865475,0.0,2.554977793584451,25
130,-0.12792277383035552,0.20480778859513823,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,1.7513020836742388,20
131,2.0292885925110493,1.613638851519845,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.7071067811865475,0.0,2.554977793584451,22
136,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,-1.0615629010115046,35
137,-0.12792277383035552,0.9092233200574916,-0.1832315464703722,-0.23510237636567338,1.2129658809947248,0.7071067811865475,0.0,0.9476263737640264,36
138,-0.12792277383035552,1.2614310857886681,-0.1832315464703722,-0.23510237636567338,0.7913260838896339,0.7071067811865475,0.0,0.14395066385381394,26
139,-0.12792277383035552,0.5570155543263149,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,0.9476263737640264,21
142,-0.12792277383035552,1.2614310857886681,-0.1832315464703722,-0.23510237636567338,1.2129658809947248,0.7071067811865475,0.0,2.153139938629345,25
145,-0.12792277383035552,0.9092233200574916,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,1.7513020836742388,20
146,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.7071067811865475,0.0,-1.0615629010115046,39
148,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-1.0615629010115046,54
150,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-1.0615629010115046,44
151,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,1.3494642287191325,19
153,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-0.6597250460563985,30
154,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,-1.0615629010115046,39
156,-0.12792277383035552,0.5570155543263149,1.8254808954748094,4.013951406735165,1.0021459824421792,0.7071067811865475,0.0,0.9476263737640264,24
157,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,-0.6597250460563985,30
158,-0.12792277383035552,0.20480778859513823,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-0.6597250460563985,31
159,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-0.25788719110129227,39
163,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-1.0615629010115046,43
166,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,-0.05195351032054794,0.7071067811865475,0.0,0.9476263737640264,21
169,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,0.36968628678454296,0.0,0.7071067811865475,-0.25788719110129227,38
171,-0.12792277383035552,0.20480778859513823,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,0.5457885188089201,34
173,-0.12792277383035552,0.20480778859513823,-0.1832315464703722,-0.23510237636567338,0.36968628678454296,0.7071067811865475,0.0,-0.6597250460563985,33
174,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.05195351032054794,0.7071067811865475,0.0,-1.0615629010115046,37
175,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-0.6597250460563985,42
176,-0.12792277383035552,1.613638851519845,1.8254808954748094,-0.23510237636567338,1.4237857795472701,0.7071067811865475,0.0,1.3494642287191325,41
177,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,1.3494642287191325,22
178,-0.12792277383035552,1.2614310857886681,23.921317756871808,4.013951406735165,5.218543953493088,0.7071067811865475,0.0,0.5457885188089201,33
180,-0.12792277383035552,0.9092233200574916,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,1.7513020836742388,31
182,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-0.6597250460563985,30
183,-0.12792277383035552,1.9658466172510216,-0.1832315464703722,-0.23510237636567338,2.0562454752049066,0.7071067811865475,0.0,1.3494642287191325,31
184,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,-0.05195351032054794,0.7071067811865475,0.0,0.14395066385381394,27
189,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,-0.05195351032054794,0.0,0.7071067811865475,0.9476263737640264,52
190,-0.12792277383035552,1.9658466172510216,-0.1832315464703722,-0.23510237636567338,3.321164866520179,0.7071067811865475,0.0,1.3494642287191325,33
194,-0.12792277383035552,-0.4996077428672151,-0.1832315464703722,-0.23510237636567338,0.5805061853370884,0.7071067811865475,0.0,-1.0615629010115046,42
195,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.7071067811865475,0.0,0.5457885188089201,25
197,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,-0.6597250460563985,30
200,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.0,0.7071067811865475,-1.0615629010115046,37
202,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-0.25788719110129227,28
203,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-0.25788719110129227,24
206,-0.12792277383035552,-0.14739997713603842,1.8254808954748094,-0.23510237636567338,1.4237857795472701,0.7071067811865475,0.0,-0.6597250460563985,29
208,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.0,0.7071067811865475,-1.0615629010115046,44
210,-0.12792277383035552,0.9092233200574916,-0.1832315464703722,-0.23510237636567338,-0.05195351032054794,0.7071067811865475,0.0,-0.25788719110129227,32
213,-0.12792277383035552,-0.4996077428672151,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.0,0.7071067811865475,-0.25788719110129227,31
215,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,-0.25788719110129227,31
216,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-1.0615629010115046,59
220,2.0292885925110493,1.9658466172510216,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,2.554977793584451,20
222,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-1.0615629010115046,43
223,2.0292885925110493,1.2614310857886681,1.8254808954748094,-0.23510237636567338,1.2129658809947248,0.7071067811865475,0.0,0.14395066385381394,38
224,-0.12792277383035552,0.5570155543263149,-0.1832315464703722,-0.23510237636567338,1.6346056780998157,0.7071067811865475,0.0,0.5457885188089201,32
225,-0.12792277383035552,0.20480778859513823,-0.1832315464703722,-0.23510237636567338,1.0021459824421792,0.0,0.7071067811865475,-0.6597250460563985,33
227,-0.12792277383035552,-0.4996077428672151,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,-0.6597250460563985,31
228,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,0.7913260838896339,0.7071067811865475,0.0,2.153139938629345,33
229,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.7071067811865475,0.0,1.7513020836742388,27
231,-0.12792277383035552,0.5570155543263149,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,1.7513020836742388,20
232,-0.12792277383035552,0.5570155543263149,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-0.25788719110129227,26
234,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-1.0615629010115046,61
235,-0.12792277383035552,0.9092233200574916,-0.1832315464703722,-0.23510237636567338,2.0562454752049066,0.7071067811865475,0.0,0.9476263737640264,52
236,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-1.0615629010115046,63
238,-0.12792277383035552,1.9658466172510216,-0.1832315464703722,-0.23510237636567338,0.15886638823199753,0.7071067811865475,0.0,2.153139938629345,32
239,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,0.14395066385381394,29
241,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.0,0.7071067811865475,0.14395066385381394,26
243,2.0292885925110493,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,0.14395066385381394,39
244,-0.12792277383035552,0.9092233200574916,-0.1832315464703722,-0.23510237636567338,-0.05195351032054794,0.7071067811865475,0.0,0.14395066385381394,30
245,-0.12792277383035552,0.9092233200574916,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,1.7513020836742388,30
246,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.0,0.7071067811865475,-1.0615629010115046,48
248,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,0.14395066385381394,22
249,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,0.5805061853370884,0.7071067811865475,0.0,-1.0615629010115046,46
252,-0.12792277383035552,0.20480778859513823,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,0.14395066385381394,31
254,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,-0.25788719110129227,25
257,-0.12792277383035552,-0.4996077428672151,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,0.5457885188089201,23
258,-0.12792277383035552,0.9092233200574916,-0.1832315464703722,-0.23510237636567338,0.36968628678454296,0.7071067811865475,0.0,-0.25788719110129227,32
259,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.0,0.7071067811865475,-1.0615629010115046,52
260,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,1.0021459824421792,0.7071067811865475,0.0,-1.0615629010115046,62
264,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,1.0021459824421792,0.7071067811865475,0.0,1.3494642287191325,31
265,-0.12792277383035552,0.5570155543263149,-0.1832315464703722,-0.23510237636567338,0.5805061853370884,0.0,0.7071067811865475,0.9476263737640264,28
266,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.7071067811865475,0.0,-1.0615629010115046,54
267,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,-1.0615629010115046,58
268,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,-1.0615629010115046,78
269,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,-1.0615629010115046,56
271,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,0.14395066385381394,24
275,-0.12792277383035552,0.20480778859513823,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,0.5457885188089201,22
277,-0.12792277383035552,1.2614310857886681,-0.1832315464703722,-0.23510237636567338,4.164444460730361,0.0,0.7071067811865475,-1.0615629010115046,47
278,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,0.14395066385381394,23
279,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-1.0615629010115046,57
281,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.05195351032054794,0.7071067811865475,0.0,-1.0615629010115046,66
282,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,1.0021459824421792,0.0,0.7071067811865475,-0.25788719110129227,45
287,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.0,0.7071067811865475,1.7513020836742388,37
288,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,0.14395066385381394,39
289,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,1.2129658809947248,0.7071067811865475,0.0,1.7513020836742388,26
291,-0.12792277383035552,-0.4996077428672151,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.7071067811865475,0.0,0.14395066385381394,45
293,-0.12792277383035552,-0.4996077428672151,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,0.14395066385381394,23
294,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.0,0.7071067811865475,-1.0615629010115046,34
297,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.0,0.7071067811865475,0.14395066385381394,23
298,-0.12792277383035552,-0.4996077428672151,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.0,0.7071067811865475,-1.0615629010115046,36
299,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,-1.0615629010115046,50
300,-0.12792277383035552,-0.4996077428672151,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-1.0615629010115046,37
301,-0.12792277383035552,-0.14739997713603842,-0.1832315464703722,-0.23510237636567338,0.15886638823199753,0.0,0.7071067811865475,0.14395066385381394,44
302,-0.12792277383035552,1.613638851519845,1.8254808954748094,-0.23510237636567338,4.164444460730361,0.7071067811865475,0.0,2.153139938629345,35
304,-0.12792277383035552,0.20480778859513823,-0.1832315464703722,-0.23510237636567338,0.36968628678454296,0.7071067811865475,0.0,0.14395066385381394,24
306,-0.12792277383035552,1.9658466172510216,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.7071067811865475,0.0,1.7513020836742388,26
308,-0.12792277383035552,-0.8518155085983917,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.0,0.7071067811865475,-0.25788719110129227,27
310,-0.12792277383035552,1.2614310857886681,-0.1832315464703722,-0.23510237636567338,-0.6844132059781843,0.7071067811865475,0.0,0.9476263737640264,28
313,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,0.7913260838896339,0.7071067811865475,0.0,0.9476263737640264,28
315,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.7071067811865475,0.0,-1.0615629010115046,38
317,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,-0.4735933074256388,0.7071067811865475,0.0,1.3494642287191325,28
319,-0.12792277383035552,-1.2040232743295685,-0.1832315464703722,-0.23510237636567338,0.7913260838896339,0.7071067811865475,0.0,-1.0615629010115046,56
320,-0.12792277383035552,1.613638851519845,-0.1832315464703722,-0.23510237636567338,2.4778852723099973,0.7071067811865475,0.0,-0.25788719110129227,38
321,-0.12792277383035552,0.20480778859513823,-0.1832315464703722,-0.23510237636567338,-0.2627734088730934,0.0,0.7071067811865475,0.14395066385381394,28
